food_code,food_name_en,food_name_bn,food_group,meal_slots,role,pairs_with_groups,compatibility_score,notes
04_0028,"Sweet potato leaves, SP7, dark green, mature, raw",মিষ্টি আলুর শাক (SP7),Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0029,"Sweet potato leaves, SP8, light green, mature, raw",মিষ্টি আলুর শাক (SP8),Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0030,"Water spinach, raw",কলমি শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0031,"Watercress, raw",হেলেঞ্চা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0032,"Amaranth, leaves, red, boiled (without salt)",লাল শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0033,"Amaranth, leaves, green, boiled (without salt)",সবুজ ডাঁটা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0034,"Slender amaranth leaves, boiled (without salt)",নটে শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0035,"Spinach, boiled (without salt)",পালং শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
04_0036,"Indian spinach, boiled (without salt)",পুঁই শাক সিদ্ধ,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C003,Red Amaranth,লাল শাঁক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C005,Green amaranth,ডাঁটা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C006,Amaranth spinous leaves red and green,নটে শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C007,Basella leaves,পুঁইশাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C008,Bathua leaves,বেথো শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C009,Beetroot leaves,বিটরুটের শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C010,Betel leaves big,বাংলা পান,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C011,Betel leaves small,পান পাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C012,Brussels sprouts,ছোট বাঁধাকপি,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C013,Cabbage Chinese,চিনা বাঁধাকপি,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C014,Cabbage collard greens,খোলা পাতাকপি শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C015,Cabbage green,বাঁধাকপি,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C016,Cabbage violet,বেগুনি বাঁধাকপি,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C017,Cauliflower leaves,ফুলকপির পাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C019,Drumstick leaves,সজনে পাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C020,Fenugreek leaves,মেথি শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C021,Garden cress,হালিম দানা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C022,"Gogu leaves, green stem",মেস্তাপাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C024,Knol-Khol leaves,ওলকপির পাতা বা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C025,Lettuce,লেটুস পাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C026,Mustard leaves,সরিষা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C027,Pak Choi leaves,চাইনিজ বাঁধাকপি বা শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C028,Parsley,পার্সলে পাতা,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C029,Ponnaganni,সাঁচিশাক বা শাঞ্চে শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C030,Pumpkin leaves tender,কচি কুমড়ো শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C031,Radish leaves,মুলো শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C032,Rumex leaves,বন পালং,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
C033,Spinach,পালং শাক,Green Leafy Vegetables,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Other Vegetables|Spices and Condiments|Edible Oils and Fats,0.9,Shak (leafy greens) are an essential side with rice. Iron-rich pairings with fish and dal boost nutrition.
09_0001,"Anchovy, Gangetic hairfin, dried",ফেশা শুঁটকি,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
09_0003,"Anchovy, Gold spotted grebadier, raw",অলুয়া,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
09_0004,"Anchovy, Scaly hairfin, raw",তেলি ফাসা,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
09_0005,"Barb, Olive, raw",সরপুঁটি,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
09_0008,"Barb, Pool barb, without bones, eyes included, raw",পুঁটি মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
09_0009,"Bata, raw",বাটা মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
